exception_id,payment_id,transaction_id,invoice_id,customer_id,payment_date,settlement_date,amount,settled_amount,invoice_amount,fees,tax,settlement_difference,invoice_difference,settlement_delay_days,issues,severity,investigation_summary,recommended_action,payment_method,currency,controller_priority,workflow,automation_status,queue_status,controller_version,ai_risk_level,likely_cause,ai_reasoning,ai_recommended_action,requires_human_review,proposed_action,action_risk,approval_required,action_status,execution_allowed,reviewer,review_decision,review_comments,execution_result,approval_status
EXC00104,PAY00619,TXN00619,INV00619,CUST0199,2026-07-27,2026-07-29,95691.85,95691.85,96433.96,1435.38,258.37,0.0,-742.1100000000006,2.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹95,691.85, while invoice amount is ₹96,433.96, creating a difference of ₹742.11.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,NETBANKING,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00105,PAY00629,TXN00629,INV00629,CUST0170,2026-07-22,2026-07-25,36399.38,36399.38,39681.64,545.99,98.28,0.0,-3282.260000000002,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹36,399.38, while invoice amount is ₹39,681.64, creating a difference of ₹3,282.26.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,CARD,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00106,PAY00632,TXN00632,INV00632,CUST0132,2026-08-04,,72535.57,,72535.57,,,,0.0,,MISSING_SETTLEMENT,HIGH,"Payment PAY00632 for ₹72,535.57 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,UPI,INR,HIGH,AI_INVESTIGATION,NOT_AUTOMATED,PENDING,v1.0,HIGH,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,HIGH,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00107,PAY00633,TXN00633,INV00633,CUST0261,2026-07-29,2026-07-31,48937.07,47860.67,48937.07,734.06,132.13,1076.4000000000017,0.0,2.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹48,937.07, while settled amount is ₹47,860.67, creating a difference of ₹1,076.40.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",NETBANKING,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00108,PAY00638,TXN00638,INV00638,CUST0286,2026-07-05,,57708.75,,57708.75,,,,0.0,,MISSING_SETTLEMENT,HIGH,"Payment PAY00638 for ₹57,708.75 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,CARD,INR,HIGH,AI_INVESTIGATION,NOT_AUTOMATED,PENDING,v1.0,HIGH,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,HIGH,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00109,PAY00644,TXN00644,INV00644,CUST0074,2026-07-20,2026-07-21,67890.26,67890.26,68440.44,1018.35,183.3,0.0,-550.1800000000076,1.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹67,890.26, while invoice amount is ₹68,440.44, creating a difference of ₹550.18.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,NETBANKING,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00110,PAY00649,TXN00649,INV00649,CUST0035,2026-07-17,2026-07-20,10271.14,10271.14,12378.26,154.07,27.73,0.0,-2107.120000000001,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹10,271.14, while invoice amount is ₹12,378.26, creating a difference of ₹2,107.12.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,WALLET,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00111,PAY00650,TXN00650,INV00650,CUST0121,2026-07-07,,28871.15,,28871.15,,,,0.0,,MISSING_SETTLEMENT,MEDIUM,"Payment PAY00650 for ₹28,871.15 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,UPI,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00112,PAY00657,TXN00657,INV00657,CUST0016,2026-08-07,,58100.63,,58100.63,,,,0.0,,MISSING_SETTLEMENT,HIGH,"Payment PAY00657 for ₹58,100.63 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,CARD,INR,HIGH,AI_INVESTIGATION,NOT_AUTOMATED,PENDING,v1.0,HIGH,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,HIGH,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00113,PAY00673,TXN00673,INV00673,CUST0265,2026-07-26,2026-07-29,60136.07,58475.59,60136.07,902.04,162.37,1660.4800000000032,0.0,3.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹60,136.07, while settled amount is ₹58,475.59, creating a difference of ₹1,660.48.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",UPI,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00114,PAY00674,TXN00674,INV00674,CUST0044,2026-07-14,2026-07-15,45195.73,43518.04,45195.73,677.94,122.03,1677.6900000000023,0.0,1.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹45,195.73, while settled amount is ₹43,518.04, creating a difference of ₹1,677.69.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",WALLET,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00115,PAY00702,TXN00702,INV00702,CUST0248,2026-08-19,2026-08-22,24705.69,24705.69,27270.51,370.59,66.71,0.0,-2564.82,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹24,705.69, while invoice amount is ₹27,270.51, creating a difference of ₹2,564.82.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,NETBANKING,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00116,PAY00713,TXN00713,INV00713,CUST0277,2026-07-03,2026-07-05,50496.28,48540.92,50496.28,757.44,136.34,1955.3600000000008,0.0,2.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹50,496.28, while settled amount is ₹48,540.92, creating a difference of ₹1,955.36.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",WALLET,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00117,PAY00725,TXN00725,INV00725,CUST0102,2026-08-06,2026-08-09,57801.5,57801.5,59582.24,867.02,156.06,0.0,-1780.739999999998,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹57,801.50, while invoice amount is ₹59,582.24, creating a difference of ₹1,780.74.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,CARD,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00118,PAY00726,TXN00726,INV00726,CUST0262,2026-08-01,2026-08-04,77587.06,76942.67,77587.06,1163.81,209.49,644.3899999999994,0.0,3.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹77,587.06, while settled amount is ₹76,942.67, creating a difference of ₹644.39.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",WALLET,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00119,PAY00730,TXN00730,INV00730,CUST0267,2026-07-29,2026-08-01,41691.91,41146.12,41691.91,625.38,112.57,545.7900000000009,0.0,3.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹41,691.91, while settled amount is ₹41,146.12, creating a difference of ₹545.79.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",CARD,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00120,PAY00735,TXN00735,INV00735,CUST0270,2026-07-11,2026-07-13,3342.84,2355.17,3342.84,50.14,9.03,987.67,0.0,2.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹3,342.84, while settled amount is ₹2,355.17, creating a difference of ₹987.67.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",NETBANKING,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00121,PAY00736,TXN00736,INV00736,CUST0277,2026-07-18,2026-07-21,55080.25,55080.25,58719.55,826.2,148.72,0.0,-3639.300000000003,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹55,080.25, while invoice amount is ₹58,719.55, creating a difference of ₹3,639.30.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,CARD,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00122,PAY00779,TXN00779,INV00779,CUST0081,2026-08-04,2026-08-07,99844.14,99844.14,99844.14,1497.66,269.58,0.0,0.0,3.0,DUPLICATE_PAYMENT,HIGH,"Payment PAY00779 matches another payment on invoice, customer, amount and payment date.",Check transaction identifiers and payment history to determine whether the payment was processed more than once.,WALLET,INR,HIGH,AI_INVESTIGATION,NOT_AUTOMATED,PENDING,v1.0,HIGH,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Check transaction identifiers and payment history to determine whether the payment was processed more than once.,True,INVESTIGATE_DUPLICATE,HIGH,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00123,PAY00779_DUP,TXN00779_DUP,INV00779,CUST0081,2026-08-04,,99844.14,,99844.14,,,,0.0,,MISSING_SETTLEMENT;DUPLICATE_PAYMENT,HIGH,"Payment PAY00779_DUP for ₹99,844.14 has no settlement record. Payment PAY00779_DUP matches another payment on invoice, customer, amount and payment date.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,WALLET,INR,HIGH,AI_INVESTIGATION,NOT_AUTOMATED,PENDING,v1.0,HIGH,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,HIGH,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00124,PAY00784,TXN00784,INV00784,CUST0162,2026-07-02,,77266.55,,77266.55,,,,0.0,,MISSING_SETTLEMENT,HIGH,"Payment PAY00784 for ₹77,266.55 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,NETBANKING,INR,HIGH,AI_INVESTIGATION,NOT_AUTOMATED,PENDING,v1.0,HIGH,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,HIGH,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00125,PAY00789,TXN00789,INV00789,CUST0296,2026-07-25,,8308.5,,8308.5,,,,0.0,,MISSING_SETTLEMENT,MEDIUM,"Payment PAY00789 for ₹8,308.50 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,UPI,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00126,PAY00790,TXN00790,INV00790,CUST0223,2026-07-27,2026-07-30,93059.49,91719.21,93059.49,1395.89,251.26,1340.2799999999988,0.0,3.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹93,059.49, while settled amount is ₹91,719.21, creating a difference of ₹1,340.28.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",UPI,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00127,PAY00793,TXN00793,INV00793,CUST0026,2026-08-13,2026-08-16,73292.07,73292.07,77179.85,1099.38,197.89,0.0,-3887.779999999999,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹73,292.07, while invoice amount is ₹77,179.85, creating a difference of ₹3,887.78.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,WALLET,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00128,PAY00802,TXN00802,INV00802,CUST0028,2026-07-16,2026-07-17,94919.62,94167.4,94919.62,1423.79,256.28,752.2200000000012,0.0,1.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹94,919.62, while settled amount is ₹94,167.40, creating a difference of ₹752.22.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",CARD,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00129,PAY00810,TXN00810,INV00810,CUST0288,2026-08-15,,2638.1,,2638.1,,,,0.0,,MISSING_SETTLEMENT,MEDIUM,"Payment PAY00810 for ₹2,638.10 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,CARD,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00130,PAY00816,TXN00816,INV00816,CUST0071,2026-08-07,2026-08-10,54364.71,52924.95,54364.71,815.47,146.78,1439.760000000002,0.0,3.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹54,364.71, while settled amount is ₹52,924.95, creating a difference of ₹1,439.76.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",CARD,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00131,PAY00819,TXN00819,INV00819,CUST0016,2026-08-18,2026-08-21,32209.4,32209.4,34074.47,483.14,86.97,0.0,-1865.07,3.0,INVOICE_MISMATCH,MEDIUM,"Payment amount is ₹32,209.40, while invoice amount is ₹34,074.47, creating a difference of ₹1,865.07.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,WALLET,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Compare the payment with the corresponding invoice and verify whether the invoice amount or payment amount is incorrect.,True,REVIEW_INVOICE_DIFFERENCE,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00132,PAY00824,TXN00824,INV00824,CUST0116,2026-07-03,,41154.62,,41154.62,,,,0.0,,MISSING_SETTLEMENT,MEDIUM,"Payment PAY00824 for ₹41,154.62 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,UPI,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00133,PAY00825,TXN00825,INV00825,CUST0104,2026-08-18,,20853.93,,20853.93,,,,0.0,,MISSING_SETTLEMENT,MEDIUM,"Payment PAY00825 for ₹20,853.93 has no settlement record.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,CARD,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Verify settlement status with the payment processor and check whether the settlement batch is missing.,True,VERIFY_SETTLEMENT,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00134,PAY00826,TXN00826,INV00826,CUST0251,2026-08-14,2026-08-16,32827.11,31252.3,32827.11,492.41,88.63,1574.8100000000013,0.0,2.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹32,827.11, while settled amount is ₹31,252.30, creating a difference of ₹1,574.81.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",WALLET,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
EXC00135,PAY00828,TXN00828,INV00828,CUST0022,2026-07-16,2026-07-29,52110.91,52110.91,52110.91,781.66,140.7,0.0,0.0,13.0,DELAYED_SETTLEMENT,MEDIUM,Settlement occurred 13.0 days after payment.,Review settlement timing and check whether the delay is within the expected processing window.,WALLET,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Review settlement timing and check whether the delay is within the expected processing window.,True,REVIEW_SETTLEMENT_DELAY,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00136,PAY00844,TXN00844,INV00844,CUST0170,2026-07-06,2026-07-17,5378.62,5378.62,5378.62,80.68,14.52,0.0,0.0,11.0,DELAYED_SETTLEMENT,MEDIUM,Settlement occurred 11.0 days after payment.,Review settlement timing and check whether the delay is within the expected processing window.,WALLET,INR,MEDIUM,HUMAN_REVIEW,NOT_AUTOMATED,PENDING,v1.0,MEDIUM,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.",Review settlement timing and check whether the delay is within the expected processing window.,True,REVIEW_SETTLEMENT_DELAY,MEDIUM,REQUIRED,PENDING_APPROVAL,False,,PENDING,,NOT_EXECUTED,PENDING_APPROVAL
EXC00137,PAY00846,TXN00846,INV00846,CUST0048,2026-08-19,2026-08-21,30279.8,28577.51,30279.8,454.2,81.76,1702.2900000000009,0.0,2.0,AMOUNT_MISMATCH,LOW,"Payment amount is ₹30,279.80, while settled amount is ₹28,577.51, creating a difference of ₹1,702.29.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",NETBANKING,INR,LOW,RULE_BASED_REVIEW,SAFE_REVIEW_ONLY,PENDING,v1.0,LOW,Unable to complete AI investigation.,"The deterministic reconciliation engine detected the exception, but the AI investigation could not be completed. The transaction should be reviewed using the available financial evidence.","Compare settlement amount, processing fees, taxes and adjustments to determine the reason for the difference.",True,REVIEW_SETTLEMENT_DIFFERENCE,LOW,NOT_REQUIRED,READY_FOR_REVIEW,False,,PENDING,,NOT_EXECUTED,READY_FOR_REVIEW
